Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Spawn_Radius_M
236301,0.5499999999999999,0.1728,0.0059,False,False,5.2317,0.249,-0.2018,1.5205,0.0145,-0.4438,0.3068,0.003,-0.0015,0.0167,0.0001,-0.0181,0.3362,0.7114,0.1471,0.8143,0.8018,-0.2576,0.01,0.0786,0.037,0.0446,-0.0763,-0.0101,0.0493,2.2028,0.0275
236401,0.5499999999999999,0.5902,0.0084,False,False,4.7432,0.249,-0.2018,1.5205,0.0145,-0.4438,0.2807,0.0,-0.0,0.0,0.0,-0.0006,0.3362,0.4391,-0.141,0.815,0.8212,-0.242,0.01,0.064,-0.0719,-0.0536,-0.0534,0.0623,-0.0094,0.4554,0.0275
236501,0.5499999999999999,0.86,0.003,False,False,4.3849,0.249,-0.2018,1.5205,0.0145,-0.4438,0.2175,-0.0,-0.0,0.0,-0.0,-0.0002,0.3362,0.1679,-0.2533,0.8161,0.8285,-0.2532,0.01,0.0544,-0.0209,0.0601,-0.0033,0.0675,0.0148,-0.0968,0.0275
236601,0.6,0.4714,0.0,False,False,6.2101,0.249,-0.2018,1.5205,0.0144,-0.447,0.0038,0.0007,0.0078,0.0138,-0.0157,-0.1591,0.421,0.7616,0.8995,0.8296,0.9269,-0.0901,0.01,0.0444,-0.0647,-0.077,0.0685,-0.0798,0.0705,3.0752,0.0275
236701,0.6,0.4712,0.0,False,False,6.21,0.249,-0.2018,1.5206,0.0143,-0.4609,-0.0003,0.0029,-0.0053,0.001,-0.0039,-0.0095,0.4343,0.7621,0.8995,0.8304,0.9269,-0.0901,0.01,0.0672,-0.0212,-0.0793,-0.0737,-0.0796,0.0775,3.1123,0.0275
236801,0.6,0.4723,0.0,False,False,6.2109,0.249,-0.2018,1.5205,0.0143,-0.4606,-0.0014,0.0011,0.0002,0.0061,-0.0022,-0.0125,0.4327,0.7616,0.9005,0.8303,0.9269,-0.0901,0.01,0.075,-0.0465,-0.073,0.0507,-0.0776,0.0782,2.9743,0.0275
236901,0.6,0.473,0.0,False,False,6.2116,0.249,-0.2018,1.5206,0.0143,-0.4604,0.0028,0.0,-0.0002,0.0011,0.002,0.001,0.4314,0.7613,0.9011,0.8302,0.9269,-0.0901,0.01,0.0548,-0.0611,-0.0768,0.0509,-0.0797,0.0791,3.1347,0.0275
237001,0.6,0.8797,-0.0083,False,False,4.33,0.2412,-0.1857,1.5123,0.0145,-0.4438,0.3196,-0.2826,0.5809,-0.2998,0.007,0.0149,0.3362,0.1229,-0.2627,0.8165,0.8188,-0.2751,0.01,0.075,-0.0756,0.0765,0.0194,-0.0535,-0.0737,1.7253,0.03
237101,0.6,1.2339,-0.1186,False,False,3.5011,-0.5054,1.3125,0.275,0.0042,0.9044,0.2894,0.2329,-0.2697,0.8129,-0.0877,-0.7228,0.1854,-0.3776,-0.036,0.8154,0.8125,-0.2613,0.01,0.0777,0.0466,-0.0786,0.0493,-0.0398,0.0231,0.1753,0.03
237201,0.6,1.0679,-0.0916,False,False,3.2277,-0.8326,1.8624,-0.7028,-2.0437,1.5134,0.1649,0.155,-0.3654,0.5912,0.1943,-0.1956,0.3327,-0.2119,0.4969,0.9095,0.8271,-0.2695,0.01,0.0768,0.0753,-0.0786,-0.0186,0.0375,-0.0224,1.148,0.03
237301,0.6,0.2879,0.0,False,False,5.7769,0.249,-0.2018,1.5205,0.0145,-0.4438,0.2518,0.0005,-0.0005,-0.0002,-0.0013,0.008,0.3362,0.8166,0.5747,0.814,0.8324,-0.2618,0.0104,0.0745,0.0722,-0.072,-0.0529,-0.0534,0.0578,3.1224,0.03
237401,0.6,0.5763,0.0,False,False,6.2111,0.249,-0.2018,1.5205,0.0144,-0.4556,0.0016,0.0,0.0,-0.0001,0.0008,0.0846,0.4272,0.7615,0.9002,0.8301,0.8556,-0.217,0.01,0.0764,0.0314,-0.0799,-0.0774,-0.0773,0.0772,3.0476,0.03
237501,0.6,0.5768,0.0,False,False,6.2116,0.249,-0.2018,1.5206,0.0143,-0.461,0.0001,0.0015,-0.0029,-0.0047,-0.0072,-0.0218,0.435,0.7616,0.9006,0.8304,0.8556,-0.217,0.01,0.0706,-0.0022,-0.0798,0.0773,-0.0797,0.0725,2.1653,0.03
237601,0.6,0.577,0.0,False,False,6.2119,0.249,-0.2018,1.5206,0.0143,-0.4611,-0.0052,0.0,0.0002,-0.0034,-0.0033,0.0018,0.4351,0.7615,0.9008,0.8304,0.8556,-0.217,0.01,0.0653,-0.0387,-0.0777,0.0593,-0.0793,0.0785,2.9409,0.03
237701,0.6,1.0457,-0.0833,False,False,3.2186,-0.8223,1.842,-0.8112,-2.012,1.5693,0.0171,0.1001,-0.2984,0.8814,0.1733,-0.1572,0.3134,-0.2187,0.4912,0.8754,0.7986,-0.2852,0.01,0.0443,0.0355,-0.0789,0.0725,0.0638,-0.0265,-0.4476,0.03
237801,0.6,0.9716,-0.1018,False,False,3.0672,-0.9783,2.1115,-1.3501,-1.9424,1.3188,0.275,0.3808,-0.1844,0.2557,-0.1123,0.8496,0.7,-0.1692,0.4807,0.7975,0.7795,-0.2787,0.01,0.0728,0.032,-0.0748,0.0744,-0.0759,-0.0126,2.825,0.03
237901,0.6,1.0303,-0.0894,False,False,2.7417,-1.0412,2.1204,-1.3724,-1.6475,1.322,0.3241,-0.1649,-0.0603,0.0052,0.5527,-0.5935,0.6548,-0.2157,0.4692,0.8013,0.8016,-0.2437,0.01,0.0684,-0.0668,-0.0781,0.061,0.036,0.0634,1.5477,0.03
238001,0.6,0.0448,15.0004,True,False,5.4133,0.249,-0.2018,1.5206,0.0143,-0.4442,0.2191,0.0006,-0.0004,-0.0006,-0.0005,0.0128,0.3358,0.7721,0.2827,0.8141,0.8016,-0.2437,0.01,0.0685,0.077,-0.0697,-0.0675,-0.0331,0.0733,3.0912,0.03
238101,0.6,0.2461,0.0059,False,False,5.1074,0.249,-0.2018,1.5205,0.0145,-0.4438,0.2718,0.0032,-0.0062,0.0046,0.0,-0.0015,0.3362,0.6558,0.0624,0.8141,0.7885,-0.2818,0.01,0.0767,0.071,0.0175,-0.0406,0.0578,-0.0427,2.4773,0.03
238201,0.6,0.3944,0.0095,False,False,4.9633,0.249,-0.2018,1.5205,0.0145,-0.4438,0.3192,-0.0,0.0,0.0,0.0,0.0009,0.3362,0.5792,-0.0279,0.8147,0.8149,-0.2626,0.01,0.0794,0.0086,-0.0046,-0.071,0.0159,-0.0311,1.9933,0.03
238301,0.6,0.7201,0.0023,False,False,4.5323,0.249,-0.2018,1.5205,0.0145,-0.4438,0.2665,0.0058,-0.0104,-0.0098,-0.0196,-0.0658,0.3362,0.2841,-0.2195,0.8159,0.7927,-0.2604,0.01,0.0648,-0.0472,-0.0795,0.0713,0.0372,0.0222,-0.8341,0.03
238401,0.6,1.0188,0.0,False,False,4.1639,0.205,-0.1113,1.474,0.0145,-0.4438,0.3165,0.1373,-0.2801,0.1544,-0.001,-0.0204,0.3362,-0.0158,-0.2755,0.8176,0.828,-0.2555,0.01,0.0798,0.0504,0.0041,0.0524,-0.0767,-0.0557,0.2997,0.03
238501,0.6,0.5629,-0.0004,False,False,6.2089,0.249,-0.2018,1.5205,0.0145,-0.4402,-0.0028,0.0012,-0.0006,-0.0016,-0.0073,0.0524,0.4056,0.7613,0.8989,0.8289,0.8751,-0.2011,0.01,0.0597,-0.0038,-0.0773,0.0476,-0.08,0.0776,3.0787,0.03
238601,0.6,0.5645,0.0,False,False,6.2113,0.249,-0.2018,1.5205,0.0145,-0.4419,-0.0031,0.0001,0.0005,0.0009,-0.0003,0.0453,0.4202,0.7613,0.9004,0.8294,0.8751,-0.2011,0.01,0.0375,-0.0176,-0.0733,0.0518,-0.0796,0.0782,2.8598,0.03
238701,0.6,0.5091,-0.0054,False,False,6.1469,0.249,-0.2018,1.5207,0.0139,-0.0933,-0.2041,-0.0,-0.0,0.0002,-0.0009,1.0141,0.4503,0.787,0.8496,0.8186,0.8751,-0.2011,0.01,-0.0493,-0.0734,-0.08,0.0794,-0.0794,0.0751,3.1244,0.03
238801,0.6,0.4979,0.0,False,False,6.133,0.249,-0.2018,1.5205,0.0144,-0.0263,-0.0037,0.0001,0.0005,-0.0098,-0.0093,0.103,0.4344,0.7903,0.8389,0.8161,0.8751,-0.2011,0.01,0.0193,-0.046,-0.0788,-0.0066,-0.0602,0.0735,2.5599,0.03
238901,0.6,1.0812,0.0,False,False,4.0298,0.0945,0.1191,1.3544,0.0134,-0.3773,0.2783,-0.1768,0.3721,-0.1954,0.0001,-0.01,0.1991,-0.1296,-0.2634,0.8177,0.8126,-0.2837,0.01,0.069,-0.0329,0.0636,-0.06,0.0526,-0.0768,-2.3292,0.03
239001,0.6,1.1743,-0.0588,False,False,3.814,-0.261,0.8969,0.9324,0.012,0.2914,0.3044,0.2058,-0.4734,0.2676,0.0,-0.0001,0.3545,-0.2603,-0.1742,0.8074,0.8182,-0.2598,0.01,0.0778,0.0501,-0.0772,0.0107,-0.017,0.0407,1.0963,0.03
239101,0.6,1.1902,-0.0567,False,False,3.5489,-0.5053,1.3843,0.4195,0.0163,0.5996,0.2779,0.0718,-0.1509,0.1217,-0.0326,-0.4638,0.4256,-0.3435,-0.0438,0.8071,0.7989,-0.2605,0.01,0.0712,-0.0049,-0.0757,0.0593,-0.0092,-0.0366,2.7508,0.03
239201,0.6,0.9905,-0.1271,False,False,3.2387,-0.8338,1.864,-0.6904,-1.8445,1.6672,0.1311,0.1521,-0.3616,0.7905,0.7918,-0.2487,0.4074,-0.1893,0.4397,0.9138,0.7792,-0.2769,0.01,0.0792,0.0757,-0.079,0.0371,0.0742,-0.0352,2.2609,0.03
239301,0.6,0.9455,-0.065,False,False,3.1572,-1.0253,2.1556,-1.3431,-1.8333,1.4644,0.2506,0.1743,-0.1145,0.1195,-0.1799,0.464,0.4194,-0.1426,0.4527,0.8,0.7916,-0.2427,0.01,0.0614,-0.0091,-0.075,0.0628,-0.0671,-0.065,0.27,0.03
239401,0.6,1.0299,-0.0658,False,False,2.2942,-1.5146,2.2373,-1.2512,-1.651,0.1551,0.3931,-0.1448,-0.1272,0.4975,0.0268,0.3256,0.1793,-0.167,0.5746,0.8694,0.824,-0.2444,0.01,0.0759,-0.0667,-0.0787,0.0547,-0.0535,0.0754,0.1766,0.03
239501,0.6,0.1875,0.0046,False,False,5.2419,0.249,-0.2018,1.5206,0.0143,-0.4442,0.2235,-0.0,0.0,0.0,-0.0,-0.0,0.3358,0.7152,0.1549,0.8141,0.824,-0.2444,0.01,0.0681,0.0763,0.0462,-0.0344,0.046,0.0723,2.9058,0.03
239601,0.65,0.4673,0.01,False,False,4.8739,0.249,-0.2018,1.5205,0.0145,-0.4438,0.3404,-0.0,-0.0,0.0001,-0.0,-0.0,0.3362,0.5253,-0.0774,0.8147,0.8052,-0.254,0.01,0.0755,-0.0679,0.0056,-0.0619,0.0717,0.0712,-1.5991,0.03
239701,0.65,0.8084,-0.0234,False,False,4.429,0.2456,-0.1949,1.517,0.0145,-0.4438,0.3392,-0.2499,0.5135,-0.263,-0.0002,-0.0259,0.3362,0.2027,-0.2463,0.8166,0.7876,-0.2389,0.01,0.0792,-0.0694,0.0594,0.0477,0.0406,-0.0389,-2.7025,0.0325
239801,0.65,1.0993,0.0,False,False,4.0023,-0.0411,0.408,1.2006,0.0152,0.0856,0.2743,0.1735,-0.3741,0.2028,0.0019,0.0195,0.261,-0.1574,-0.255,0.813,0.7934,-0.2537,0.01,0.0733,0.0535,-0.0427,-0.0788,-0.0505,0.0486,-1.1912,0.0325
239901,0.65,1.2445,0.0,False,False,3.5797,-0.345,1.0628,0.7584,0.0115,0.2626,0.252,0.2626,-0.0956,1.4621,0.0606,-1.9085,0.308,-0.3919,-0.0808,0.8113,0.8051,-0.2906,0.01,0.0716,0.0716,-0.0084,0.0673,-0.0655,0.0095,0.9199,0.0325
240001,0.65,1.0605,-0.1627,False,False,3.3885,-0.7245,1.6709,-0.1685,-0.8652,1.4439,0.2123,0.1787,-0.2824,0.3449,1.6535,-0.0271,0.382,-0.2558,0.1426,0.9685,0.7815,-0.2778,0.01,0.0555,0.0249,-0.0798,0.0749,0.0236,-0.0492,1.0702,0.0325
240101,0.65,0.984,-0.1408,False,False,3.2505,-0.8499,1.9145,-0.9027,-1.9826,1.5115,0.1539,0.1588,-0.3571,0.8694,-0.7003,-0.3391,0.414,-0.1898,0.4737,0.8644,0.7743,-0.2583,0.01,0.0768,0.0646,-0.0793,0.059,0.0658,-0.0507,1.7302,0.0325
240201,0.65,0.9707,-0.092,False,False,2.6829,-1.2493,2.2675,-1.441,-1.6433,0.9692,0.3246,0.2538,0.0078,0.1292,0.4058,0.794,0.3876,-0.1695,0.4912,0.817,0.7795,-0.261,0.01,0.0752,0.0152,-0.0435,0.0642,0.0048,0.077,-0.2922,0.0325
240301,0.65,1.1868,-0.1176,False,False,2.0678,-1.5726,2.1038,-1.6975,-1.6397,-0.0288,0.3955,-0.1608,0.4442,2.8539,-0.2055,-0.3187,0.1034,-0.2644,0.7974,0.8553,0.7929,-0.2876,0.01,0.0713,-0.0759,-0.0768,0.0738,-0.0713,-0.063,1.9748,0.0325
240401,0.65,0.1401,0.0059,False,False,5.2353,0.249,-0.2018,1.5205,0.0145,-0.4438,0.2622,0.0002,-0.0001,-0.0003,0.0,0.0037,0.3362,0.7126,0.1501,0.8141,0.7929,-0.2876,0.01,0.0748,0.068,-0.0004,-0.0432,0.0025,-0.0067,2.915,0.0325
240501,0.65,0.3891,0.0108,False,False,4.956,0.249,-0.2018,1.5205,0.0145,-0.4438,0.3621,0.0032,-0.0066,0.0032,0.0008,-0.0083,0.3362,0.5751,-0.0324,0.8148,0.8216,-0.2824,0.01,0.0795,-0.0669,-0.066,-0.0602,0.0472,-0.0479,-2.5935,0.0325
240601,0.65,0.2608,0.0,False,False,5.7347,0.249,-0.2018,1.5205,0.0144,-0.4486,-0.0105,0.0012,-0.0024,0.001,0.0013,0.1546,0.3671,0.8312,0.5261,0.8235,0.8216,-0.2824,0.01,0.0253,0.0514,-0.0661,-0.0791,-0.0669,0.022,3.0724,0.0325
240701,0.65,0.2732,0.0,False,False,5.7998,0.249,-0.2018,1.5206,0.0143,-0.4594,-0.0175,0.0008,-0.0012,0.0009,0.0006,0.1408,0.4281,0.838,0.5676,0.83,0.8439,-0.2526,0.01,0.0288,0.0442,-0.075,-0.0774,-0.0734,0.0728,3.0126,0.0325
240801,0.65,0.2275,0.0,False,False,5.7463,0.249,-0.2018,1.5208,0.0133,-0.372,-0.1039,0.0,0.0,-0.0007,0.0034,-0.4835,0.4076,0.8378,0.5217,0.8273,0.8439,-0.2526,0.01,-0.0406,0.0094,-0.0755,-0.0714,-0.0394,0.0486,2.9007,0.0325
240901,0.65,0.2228,0.0,False,False,5.7404,0.249,-0.2018,1.5205,0.0145,-0.438,0.0015,0.0004,0.0003,-0.0073,-0.0026,0.0025,0.4282,0.8378,0.5166,0.8295,0.8439,-0.2526,0.01,0.0067,0.0454,-0.0496,-0.0775,-0.0693,0.0758,3.1101,0.0325
241001,0.65,0.2999,0.0072,False,False,5.0485,0.249,-0.2018,1.5205,0.0145,-0.4438,0.3051,0.0004,0.0007,0.0042,0.0015,-0.017,0.3362,0.6266,0.0225,0.8152,0.8095,-0.2913,0.01,0.0753,-0.0008,-0.0654,-0.0727,0.0198,-0.0602,-0.0781,0.0325
241101,0.65,0.1834,0.0,False,False,5.6443,0.249,-0.2018,1.5205,0.0145,-0.4443,-0.0006,0.001,-0.0018,-0.0017,-0.0032,-0.0249,0.4213,0.8304,0.4366,0.8295,0.8095,-0.2913,0.01,0.0093,-0.009,-0.0314,-0.0498,-0.073,0.0335,2.9898,0.0325
241201,0.65,0.1775,0.0,False,False,5.6416,0.249,-0.2018,1.5204,0.0149,-0.207,-0.0016,-0.0004,0.0006,-0.0053,-0.0038,0.0074,0.4474,0.8331,0.4316,0.8222,0.8095,-0.2913,0.01,-0.0095,0.0078,-0.0768,-0.0207,0.0149,-0.0063,3.1148,0.0325
241301,0.65,0.1981,0.0,False,False,5.6621,0.249,-0.2018,1.5205,0.0145,-0.4377,0.0001,0.0014,-0.0012,0.004,0.0085,-0.0414,0.4176,0.8322,0.4515,0.8292,0.8095,-0.2913,0.01,-0.034,0.0319,-0.0714,-0.002,-0.0696,0.0608,3.0771,0.0325
241401,0.65,0.1439,0.0,False,False,5.5959,0.249,-0.2018,1.5205,0.0145,-0.438,-0.1463,0.0003,0.0013,-0.0299,-0.0323,0.1901,0.428,0.8242,0.3963,0.8295,0.8095,-0.2913,0.01,-0.0457,0.012,-0.021,0.0424,0.0042,0.0774,3.0253,0.0325
241501,0.65,0.3313,0.0037,False,False,5.0147,0.249,-0.2018,1.5205,0.0145,-0.4438,0.3041,0.0091,-0.0082,0.0071,-0.0307,-0.0406,0.3362,0.6081,0.0028,0.8146,0.8117,-0.287,0.01,0.0762,0.0187,0.0591,-0.077,0.0458,-0.0582,-0.9895,0.0325
241601,0.65,0.6824,0.0078,False,False,4.5744,0.249,-0.2018,1.5205,0.0145,-0.4438,0.3299,0.0003,-0.0005,0.0005,0.0001,-0.0383,0.3362,0.3164,-0.2064,0.8157,0.7926,-0.2682,0.01,0.0743,-0.0631,-0.0268,-0.0503,0.0421,-0.0627,-0.4754,0.0325
241701,0.65,0.9539,0.0,False,False,4.2112,0.0858,0.1375,1.3446,0.0138,-0.4042,0.2926,0.1392,-0.2934,0.1532,0.0009,-0.0977,0.2611,0.0263,-0.2677,0.8144,0.8055,-0.2681,0.01,0.0791,0.076,0.0675,0.0302,-0.0622,-0.0076,1.3142,0.0325
241801,0.65,1.227,-0.0413,False,False,3.6005,-0.5299,1.2937,0.0723,0.023,0.6782,0.3004,-0.0488,0.0777,0.031,0.1968,-0.3601,0.3126,-0.3613,-0.0813,0.8159,0.8029,-0.2444,0.01,0.076,-0.0148,0.0077,0.0554,-0.0024,-0.0095,1.3648,0.0325
241901,0.65,1.0518,-0.1925,False,False,3.3513,-0.7441,1.6649,-0.427,-0.9544,1.5598,0.2571,0.1959,-0.3888,0.4093,1.8408,0.1791,0.2579,-0.2484,0.1807,0.9291,0.7879,-0.2554,0.01,0.078,0.0531,-0.076,0.0731,0.0466,0.0124,-2.1394,0.0325
242001,0.65,0.9821,-0.0393,False,False,2.9775,-1.1978,2.2059,-1.4322,-1.7253,1.1412,0.2947,-0.0795,-0.0872,0.163,0.1144,0.1915,0.3682,-0.1677,0.4676,0.8104,0.7976,-0.2622,0.01,0.0684,-0.0514,-0.0739,0.0567,-0.0749,0.0448,0.4034,0.0325
242101,0.65,0.9726,-0.0598,False,False,2.4123,-1.4883,2.2458,-1.2244,-1.6624,0.1356,0.3591,0.1045,-0.0907,0.3736,0.2806,0.1205,0.0,-0.1638,0.5577,0.8541,0.7699,-0.2571,0.01,0.0757,-0.0264,-0.0723,0.0714,-0.023,0.0407,-0.9796,0.0325
242201,0.65,0.0701,0.0045,False,False,5.3437,0.249,-0.2018,1.5205,0.0145,-0.4438,0.2464,-0.0,0.0,-0.0,-0.0,0.0,0.3362,0.7516,0.2296,0.814,0.7699,-0.2571,0.01,0.073,0.0727,-0.069,-0.0273,-0.0219,-0.0199,3.1093,0.0325
242301,0.65,0.0666,0.0,False,False,5.5085,0.249,-0.2018,1.5205,0.0145,-0.4367,-0.168,0.0004,-0.0005,0.0005,0.0007,0.2007,0.4244,0.8076,0.3251,0.8294,0.7882,-0.1748,0.01,-0.0493,0.0322,0.0339,-0.0566,0.0007,0.0325,2.5438,0.0325
242401,0.65,0.0678,0.0,False,False,5.5075,0.249,-0.2018,1.5206,0.0144,-0.4542,0.0004,0.0,0.0022,-0.0337,-0.0311,-0.0359,0.4178,0.8074,0.3261,0.8294,0.7878,-0.1723,0.01,0.0232,0.049,-0.0503,0.0067,0.0067,0.0342,2.9304,0.0325
242501,0.65,0.061,0.0,False,False,5.5546,0.249,-0.2018,1.5206,0.0143,-0.462,0.0018,0.0038,-0.0073,0.0036,0.0096,-0.0018,0.4401,0.8173,0.3621,0.8306,0.7986,-0.1465,0.01,-0.0144,0.052,-0.0361,-0.068,0.0405,0.0272,3.1108,0.0325
242601,0.65,0.986,-0.0754,False,False,2.4044,-1.4796,2.2408,-1.2341,-1.688,0.1508,0.3729,-0.0876,-0.1289,0.4581,0.4606,0.0927,0.204,-0.1562,0.5589,0.8681,0.7859,-0.2717,0.01,0.0751,-0.0587,-0.0756,0.0753,0.0181,0.0302,2.8718,0.0325
242701,0.65,1.0028,-0.069,False,False,2.2241,-1.5336,2.2273,-1.312,-1.6579,0.0599,0.2924,-0.1857,0.0273,1.0658,-0.0835,0.268,0.2625,-0.1746,0.5997,0.8689,0.776,-0.2598,0.01,0.0535,-0.0712,-0.0653,0.0753,-0.0548,0.0582,2.5989,0.0325
242801,0.65,0.1043,0.0045,False,False,5.2993,0.249,-0.2018,1.5205,0.0145,-0.4438,0.2637,0.0026,-0.0053,0.0016,0.0051,0.0006,0.3362,0.7366,0.1967,0.814,0.776,-0.2598,0.01,0.0751,0.0692,-0.0663,-0.0623,0.0609,-0.0747,2.4192,0.0325
242901,0.65,0.2773,0.0052,False,False,5.0979,0.249,-0.2018,1.5205,0.0145,-0.4438,0.2818,0.0001,0.0002,-0.0066,-0.0082,-0.0227,0.3362,0.6513,0.0557,0.8144,0.774,-0.2469,0.01,0.0761,0.0496,0.0391,-0.0668,-0.0057,-0.0348,1.0505,0.0325
243001,0.65,0.0648,0.0,False,False,5.549,0.249,-0.2018,1.5205,0.0144,-0.4527,-0.002,0.0013,-0.0019,0.001,-0.0027,0.0292,0.4184,0.8156,0.3599,0.8292,0.7986,-0.1414,0.01,-0.0173,0.0511,-0.007,-0.0783,-0.033,0.0298,3.0672,0.0325
243101,0.65,0.0812,0.0,False,False,5.5257,0.249,-0.2018,1.5205,0.0145,-0.4381,0.0004,0.0,0.0,-0.0002,0.0006,-0.0031,0.4174,0.8111,0.3393,0.8292,0.7977,-0.1409,0.01,-0.009,-0.0114,-0.0686,-0.0675,-0.0225,0.0284,2.7681,0.0325
243201,0.65,0.0996,0.0,False,False,5.4921,0.249,-0.2018,1.5205,0.0144,-0.4525,-0.0012,0.0021,-0.0047,-0.0029,0.0038,-0.0191,0.3992,0.8039,0.3173,0.8281,0.7977,-0.1409,0.01,-0.025,-0.0086,-0.0164,-0.07,0.0151,0.0455,2.7277,0.0325
243301,0.65,0.1006,0.0,False,False,5.497,0.249,-0.2018,1.5205,0.0143,-0.4573,0.0017,-0.0,-0.0,0.0002,0.0008,0.0413,0.4157,0.8047,0.3204,0.8284,0.797,-0.1369,0.01,0.0101,0.0451,-0.0342,-0.0742,0.0154,-0.0653,2.9395,0.0325
243401,0.65,0.3058,0.0087,False,False,5.0501,0.249,-0.2018,1.5205,0.0145,-0.4438,0.3468,0.0039,-0.0073,0.0036,0.0002,-0.0256,0.3362,0.6269,0.0252,0.8143,0.7719,-0.2567,0.01,0.0784,-0.0416,0.0637,-0.0765,0.0338,-0.067,-2.0575,0.0325
243501,0.65,0.507,-0.0411,False,False,4.7991,0.2424,-0.1883,1.5136,0.0145,-0.4438,0.3368,-0.2726,0.5601,-0.2875,-0.0,-0.0,0.3362,0.4771,-0.1174,0.8157,0.804,-0.2807,0.01,0.079,-0.0696,0.0776,-0.0558,0.0029,0.0689,-1.6498,0.0325
243601,0.65,0.672,0.0071,False,False,4.5793,0.249,-0.2018,1.5205,0.0145,-0.4438,0.3199,0.0004,0.001,-0.0237,0.0066,0.0249,0.3362,0.3201,-0.2048,0.8157,0.8066,-0.292,0.01,0.0783,-0.0013,0.0685,-0.0741,0.0739,-0.0251,2.1756,0.0325
243701,0.65,0.9073,0.0,False,False,4.2772,-0.0081,0.337,1.2391,0.0133,-0.3651,0.335,-0.088,0.189,-0.1015,0.0041,-0.0243,0.1678,0.0826,-0.253,0.8141,0.8044,-0.2537,0.01,0.077,-0.0519,-0.0656,0.014,-0.0174,-0.0509,-2.9722,0.0325
243801,0.65,1.0444,0.0,False,False,4.0932,0.1228,0.0597,1.3852,0.0145,-0.4438,0.3026,-0.2804,0.5876,-0.3087,0.0071,-0.0243,0.3362,-0.0758,-0.2742,0.8184,0.8121,-0.2749,0.01,0.0731,-0.066,0.0721,-0.0506,0.0031,0.0796,-1.5039,0.0325
243901,0.65,1.131,0.0,False,False,3.8693,-0.1974,0.7521,1.0136,0.0119,0.381,0.2151,0.0885,-0.1919,0.021,-0.0639,0.0932,0.1715,-0.2138,-0.1951,0.8138,0.8049,-0.2542,0.01,0.0566,0.0096,-0.0325,-0.0172,-0.0698,0.0533,-1.5551,0.0325
244001,0.65,1.091,-0.0389,False,False,3.7949,-0.372,1.1588,0.7815,0.0119,0.2918,0.2632,0.1317,-0.3199,0.188,-0.0004,0.0068,0.3688,-0.2325,-0.1371,0.8072,0.7765,-0.2726,0.01,0.0784,0.0642,-0.012,-0.0145,-0.0318,0.0034,0.3339,0.0325
244101,0.65,1.1057,-0.1872,False,False,3.5519,-0.6096,1.3714,-0.1644,-0.9327,1.7479,0.2434,0.1993,-0.3823,0.2428,2.1615,0.0664,0.3088,-0.2464,0.0981,0.9426,0.8288,-0.2437,0.01,0.0755,0.0726,-0.0633,-0.03,0.0595,-0.0099,0.0982,0.0325
244201,0.65,0.1432,0.0,False,False,5.6436,0.249,-0.2018,1.5205,0.0145,-0.4442,-0.0003,-0.0,0.0,0.0007,0.0016,0.0244,0.3827,0.8279,0.4449,0.826,0.8288,-0.2437,0.01,0.0041,0.0445,-0.0751,-0.0681,0.0349,0.0377,3.0441,0.0325
244301,0.65,0.166,0.0,False,False,5.6814,0.249,-0.2018,1.5205,0.0145,-0.4379,0.0008,0.0066,-0.0106,0.0097,0.0033,-0.0145,0.4232,0.8341,0.4674,0.8294,0.8288,-0.2437,0.01,-0.0032,0.0643,-0.0774,-0.0601,-0.0062,0.0509,3.0617,0.0325
244401,0.65,0.1797,0.0,False,False,5.6968,0.249,-0.2018,1.5207,0.0146,-0.4566,0.0053,0.0,0.003,-0.0482,-0.0572,-0.1039,0.4243,0.8353,0.4814,0.8297,0.8288,-0.2437,0.01,0.0387,0.0444,-0.0778,0.0544,0.0431,0.0154,3.1132,0.0325
244501,0.65,0.142,0.0,False,False,5.6522,0.249,-0.2018,1.5206,0.014,-0.4171,0.0136,0.0,0.0002,-0.0032,-0.0013,-0.0572,0.4267,0.8317,0.4428,0.829,0.8288,-0.2437,0.01,-0.0316,0.063,-0.072,-0.0004,0.025,0.0337,3.0998,0.0325
244601,0.65,1.1903,-0.0528,False,False,3.5192,-0.4022,1.2328,0.7373,0.0136,0.4521,0.2847,0.1456,-0.3605,0.215,-0.0001,-0.0042,0.3048,-0.3671,-0.0461,0.8126,0.7763,-0.2659,0.01,0.0778,0.04,-0.052,-0.0027,0.0058,0.0679,3.0356,0.0325
244701,0.65,1.021,-0.1877,False,False,3.4347,-0.8022,1.8041,-0.4858,-0.9514,1.5303,0.2292,0.1836,-0.3599,0.4579,1.6937,-0.3126,0.3452,-0.1778,0.1681,0.9326,0.8253,-0.256,0.01,0.0761,0.0743,-0.0706,-0.028,-0.0095,-0.0589,0.2347,0.0325
